item,date,price,volume
Prisma Case,2020-07-17,0.03,66214
Prisma Case,2020-07-18,0.03,65278
Prisma Case,2020-07-19,0.03,62331
Prisma Case,2020-07-20,0.03,95950
Prisma Case,2020-07-21,0.03,113498
Prisma Case,2020-07-22,0.031,112305
Prisma Case,2020-07-23,0.035,160320
Prisma Case,2020-07-24,0.035,104743
Prisma Case,2020-07-25,0.036,102493
Prisma Case,2020-07-26,0.04,108729
Prisma Case,2020-07-27,0.042,99965
Prisma Case,2020-07-28,0.039,73542
Prisma Case,2020-07-29,0.035,78579
Prisma Case,2020-07-30,0.033,68544
Prisma Case,2020-07-31,0.034,76724
Prisma Case,2020-08-01,0.035,67021
Prisma Case,2020-08-02,0.037,90349
Prisma Case,2020-08-03,0.036,65676
Prisma Case,2020-08-04,0.034,70318
Prisma Case,2020-08-05,0.033,58561
Prisma Case,2020-08-06,0.033,59518
Prisma Case,2020-08-07,0.031,84035
Prisma Case,2020-08-08,0.031,78899
Prisma Case,2020-08-09,0.031,74114
Prisma Case,2020-08-10,0.031,75922
Prisma Case,2020-08-11,0.03,70938
Prisma Case,2020-08-12,0.03,72309
Prisma Case,2020-08-13,0.032,74710
Prisma Case,2020-08-14,0.03,69216
Prisma Case,2020-08-15,0.03,65729
Prisma Case,2020-08-16,0.03,66021
Prisma Case,2020-08-17,0.03,61836
Prisma Case,2020-08-18,0.03,72341
Prisma Case,2020-08-19,0.03,76388
Prisma Case,2020-08-20,0.03,70743
Prisma Case,2020-08-21,0.03,63527
Prisma Case,2020-08-22,0.03,59521
Prisma Case,2020-08-23,0.03,60163
Prisma Case,2020-08-24,0.03,57993
Prisma Case,2020-08-25,0.03,67664
Prisma Case,2020-08-26,0.03,60452
Prisma Case,2020-08-27,0.03,63580
Prisma Case,2020-08-28,0.03,57886
Prisma Case,2020-08-29,0.03,65309
Prisma Case,2020-08-30,0.03,60800
Prisma Case,2020-08-31,0.03,61201
Prisma Case,2020-09-01,0.03,51507
Prisma Case,2020-09-02,0.03,54266
Prisma Case,2020-09-03,0.03,48852
Prisma Case,2020-09-04,0.03,55063
Prisma Case,2020-09-05,0.03,57909
Prisma Case,2020-09-06,0.03,59363
Prisma Case,2020-09-07,0.03,52178
Prisma Case,2020-09-08,0.03,52484
Prisma Case,2020-09-09,0.03,55015
Prisma Case,2020-09-10,0.03,54696
Prisma Case,2020-09-11,0.03,59573
Prisma Case,2020-09-12,0.03,60030
Prisma Case,2020-09-13,0.03,72077
Prisma Case,2020-09-14,0.03,59888
Prisma Case,2020-09-15,0.03,56583
Prisma Case,2020-09-16,0.03,67205
Prisma Case,2020-09-17,0.03,58117
Prisma Case,2020-09-18,0.03,60632
Prisma Case,2020-09-19,0.03,60229
Prisma Case,2020-09-20,0.03,65422
Prisma Case,2020-09-21,0.03,51738
Prisma Case,2020-09-22,0.03,51722
Prisma Case,2020-09-23,0.03,57410
Prisma Case,2020-09-24,0.03,53609
Prisma Case,2020-09-25,0.03,62912
Prisma Case,2020-09-26,0.03,69006
Prisma Case,2020-09-27,0.03,66459
Prisma Case,2020-09-28,0.03,59798
Prisma Case,2020-09-29,0.03,54980
Prisma Case,2020-09-30,0.03,58548
Prisma Case,2020-10-01,0.03,59912
Prisma Case,2020-10-02,0.03,59302
Prisma Case,2020-10-03,0.03,67845
Prisma Case,2020-10-04,0.03,70770
Prisma Case,2020-10-05,0.03,54579
Prisma Case,2020-10-06,0.03,56388
Prisma Case,2020-10-07,0.03,61593
Prisma Case,2020-10-08,0.03,61061
Prisma Case,2020-10-09,0.03,53318
Prisma Case,2020-10-10,0.03,54611
Prisma Case,2020-10-11,0.03,73309
Prisma Case,2020-10-12,0.03,61566
Prisma Case,2020-10-13,0.03,53753
Prisma Case,2020-10-14,0.03,62094
Prisma Case,2020-10-15,0.03,64133
Prisma Case,2020-10-16,0.03,56679
Prisma Case,2020-10-17,0.03,62911
Prisma Case,2020-10-18,0.03,61098
Prisma Case,2020-10-19,0.03,51747
Prisma Case,2020-10-20,0.03,54086
Prisma Case,2020-10-21,0.03,58661
Prisma Case,2020-10-22,0.03,61494
Prisma Case,2020-10-23,0.03,69980
Prisma Case,2020-10-24,0.03,71335
Prisma Case,2020-10-25,0.03,76337
Prisma Case,2020-10-26,0.03,63537
Prisma Case,2020-10-27,0.03,57510
Prisma Case,2020-10-28,0.03,69925
Prisma Case,2020-10-29,0.03,63878
Prisma Case,2020-10-30,0.03,74039
Prisma Case,2020-10-31,0.03,76800
Prisma Case,2020-11-01,0.03,74283
Prisma Case,2020-11-02,0.03,52927
Prisma Case,2020-11-03,0.03,55278
Prisma Case,2020-11-04,0.03,75635
Prisma Case,2020-11-05,0.03,64986
Prisma Case,2020-11-06,0.03,64236
Prisma Case,2020-11-07,0.03,66990
Prisma Case,2020-11-08,0.03,80818
Prisma Case,2020-11-09,0.03,72292
Prisma Case,2020-11-10,0.03,75757
Prisma Case,2020-11-11,0.03,72147
Prisma Case,2020-11-12,0.03,68564
Prisma Case,2020-11-13,0.03,63638
Prisma Case,2020-11-14,0.03,68182
Prisma Case,2020-11-15,0.03,68485
Prisma Case,2020-11-16,0.03,74458
Prisma Case,2020-11-17,0.03,62945
Prisma Case,2020-11-18,0.03,61974
Prisma Case,2020-11-19,0.03,70985
Prisma Case,2020-11-20,0.03,73417
Prisma Case,2020-11-21,0.03,74231
Prisma Case,2020-11-22,0.03,69962
Prisma Case,2020-11-23,0.03,56564
Prisma Case,2020-11-24,0.03,64917
Prisma Case,2020-11-25,0.03,67612
Prisma Case,2020-11-26,0.03,76778
